Episodio,Epoch,Acción,CanastaActual,CanastaObjetivo,RecompensaObtenida,RecompensaAcumulada
3,1,go to Bakery,[],"['bread', 'yogurt', 'cheese']",0,-20
3,1,go to Bakery,[],"['bread', 'yogurt', 'cheese']",0,-20
3,1,checkout,[],"['bread', 'yogurt', 'cheese']",-10,-30
3,1,take cake,['cake'],"['bread', 'yogurt', 'cheese']",10,-20
3,1,go to Dairy,['cake'],"['bread', 'yogurt', 'cheese']",0,-20
3,1,go to Produce,['cake'],"['bread', 'yogurt', 'cheese']",0,-20
3,1,go to Dairy,['cake'],"['bread', 'yogurt', 'cheese']",0,-20
3,1,take butter,"['cake', 'butter']","['bread', 'yogurt', 'cheese']",10,-10
3,1,take milk,"['cake', 'butter', 'milk']","['bread', 'yogurt', 'cheese']",10,0
3,1,go to Produce,"['cake', 'butter', 'milk']","['bread', 'yogurt', 'cheese']",0,0
3,1,checkout,"['cake', 'butter', 'milk']","['bread', 'yogurt', 'cheese']",-10,-10
3,1,checkout,"['cake', 'butter', 'milk']","['bread', 'yogurt', 'cheese']",-10,-20
4,1,go to Dairy,[],"['bananas', 'apples', 'lettuce']",0,0
4,1,take cheese,['cheese'],"['bananas', 'apples', 'lettuce']",10,10
4,1,take milk,"['cheese', 'milk']","['bananas', 'apples', 'lettuce']",10,20
4,1,go to Bakery,"['cheese', 'milk']","['bananas', 'apples', 'lettuce']",0,20
4,1,take cake,"['cheese', 'milk', 'cake']","['bananas', 'apples', 'lettuce']",10,30
4,1,go to Dairy,"['cheese', 'milk', 'cake']","['bananas', 'apples', 'lettuce']",0,30
4,1,take yogurt,"['cheese', 'milk', 'cake', 'yogurt']","['bananas', 'apples', 'lettuce']",10,40
4,1,checkout,"['cheese', 'milk', 'cake', 'yogurt']","['bananas', 'apples', 'lettuce']",-10,30
4,1,take butter,"['cheese', 'milk', 'cake', 'yogurt', 'butter']","['bananas', 'apples', 'lettuce']",10,40
4,1,take milk,"['cheese', 'milk', 'cake', 'yogurt', 'butter']","['bananas', 'apples', 'lettuce']",-1,39
4,1,take cheese,"['cheese', 'milk', 'cake', 'yogurt', 'butter']","['bananas', 'apples', 'lettuce']",-1,38
4,1,go to Bakery,"['cheese', 'milk', 'cake', 'yogurt', 'butter']","['bananas', 'apples', 'lettuce']",0,38
4,1,go to Dairy,"['cheese', 'milk', 'cake', 'yogurt', 'butter']","['bananas', 'apples', 'lettuce']",0,38
4,1,go to Dairy,"['cheese', 'milk', 'cake', 'yogurt', 'butter']","['bananas', 'apples', 'lettuce']",0,38
4,1,checkout,"['cheese', 'milk', 'cake', 'yogurt', 'butter']","['bananas', 'apples', 'lettuce']",-10,28
5,1,checkout,[],"['bagel', 'cheese', 'lettuce']",-10,-10
5,1,go to Produce,[],"['bagel', 'cheese', 'lettuce']",0,-10
5,1,take apples,['apples'],"['bagel', 'cheese', 'lettuce']",10,0
5,1,take bananas,"['apples', 'bananas']","['bagel', 'cheese', 'lettuce']",10,10
5,1,take lettuce,"['apples', 'bananas', 'lettuce']","['bagel', 'cheese', 'lettuce']",10,20
5,1,go to Bakery,"['apples', 'bananas', 'lettuce']","['bagel', 'cheese', 'lettuce']",0,20
5,1,take croissant,"['apples', 'bananas', 'lettuce', 'croissant']","['bagel', 'cheese', 'lettuce']",10,30
5,1,checkout,"['apples', 'bananas', 'lettuce', 'croissant']","['bagel', 'cheese', 'lettuce']",-10,20
5,1,take croissant,"['apples', 'bananas', 'lettuce', 'croissant']","['bagel', 'cheese', 'lettuce']",-1,19
5,1,go to Dairy,"['apples', 'bananas', 'lettuce', 'croissant']","['bagel', 'cheese', 'lettuce']",0,19
5,1,take milk,"['apples', 'bananas', 'lettuce', 'croissant', 'milk']","['bagel', 'cheese', 'lettuce']",10,29
5,1,take butter,"['apples', 'bananas', 'lettuce', 'croissant', 'milk', 'butter']","['bagel', 'cheese', 'lettuce']",10,39
5,1,take cheese,"['apples', 'bananas', 'lettuce', 'croissant', 'milk', 'butter', 'cheese']","['bagel', 'cheese', 'lettuce']",10,49
5,1,go to Bakery,"['apples', 'bananas', 'lettuce', 'croissant', 'milk', 'butter', 'cheese']","['bagel', 'cheese', 'lettuce']",0,49
5,1,go to Dairy,"['apples', 'bananas', 'lettuce', 'croissant', 'milk', 'butter', 'cheese']","['bagel', 'cheese', 'lettuce']",0,49
6,1,go to Bakery,[],"['butter', 'bagel']",0,0
6,1,take bread,['bread'],"['butter', 'bagel']",10,10
6,1,take bread,['bread'],"['butter', 'bagel']",-1,9
6,1,take bread,['bread'],"['butter', 'bagel']",-1,8
6,1,go to Produce,['bread'],"['butter', 'bagel']",0,8
6,1,checkout,['bread'],"['butter', 'bagel']",-10,-2
6,1,checkout,['bread'],"['butter', 'bagel']",-10,-12
6,1,go to Dairy,['bread'],"['butter', 'bagel']",0,-12
6,1,go to Produce,['bread'],"['butter', 'bagel']",0,-12
6,1,go to Dairy,['bread'],"['butter', 'bagel']",0,-12
6,1,take butter,"['bread', 'butter']","['butter', 'bagel']",10,-2
6,1,take butter,"['bread', 'butter']","['butter', 'bagel']",-1,-3
6,1,go to Dairy,"['bread', 'butter']","['butter', 'bagel']",0,-3
6,1,checkout,"['bread', 'butter']","['butter', 'bagel']",-10,-13
6,1,take cheese,"['bread', 'butter', 'cheese']","['butter', 'bagel']",10,-3
7,1,go to Produce,[],"['cheese', 'butter', 'yogurt']",0,0
7,1,take apples,['apples'],"['cheese', 'butter', 'yogurt']",10,10
7,1,take lettuce,"['apples', 'lettuce']","['cheese', 'butter', 'yogurt']",10,20
7,1,take bananas,"['apples', 'lettuce', 'bananas']","['cheese', 'butter', 'yogurt']",10,30
7,1,take carrots,"['apples', 'lettuce', 'bananas', 'carrots']","['cheese', 'butter', 'yogurt']",10,40
7,1,take lettuce,"['apples', 'lettuce', 'bananas', 'carrots']","['cheese', 'butter', 'yogurt']",-1,39
7,1,checkout,"['apples', 'lettuce', 'bananas', 'carrots']","['cheese', 'butter', 'yogurt']",-10,29
7,1,go to Dairy,"['apples', 'lettuce', 'bananas', 'carrots']","['cheese', 'butter', 'yogurt']",0,29
7,1,go to Produce,"['apples', 'lettuce', 'bananas', 'carrots']","['cheese', 'butter', 'yogurt']",0,29
7,1,go to Dairy,"['apples', 'lettuce', 'bananas', 'carrots']","['cheese', 'butter', 'yogurt']",0,29
7,1,take milk,"['apples', 'lettuce', 'bananas', 'carrots', 'milk']","['cheese', 'butter', 'yogurt']",10,39
7,1,go to Dairy,"['apples', 'lettuce', 'bananas', 'carrots', 'milk']","['cheese', 'butter', 'yogurt']",0,39
7,1,take cheese,"['apples', 'lettuce', 'bananas', 'carrots', 'milk', 'cheese']","['cheese', 'butter', 'yogurt']",10,49
7,1,take butter,"['apples', 'lettuce', 'bananas', 'carrots', 'milk', 'cheese', 'butter']","['cheese', 'butter', 'yogurt']",10,59
7,1,take milk,"['apples', 'lettuce', 'bananas', 'carrots', 'milk', 'cheese', 'butter']","['cheese', 'butter', 'yogurt']",-1,58
8,1,go to Bakery,[],"['bagel', 'apples']",0,0
8,1,take cake,['cake'],"['bagel', 'apples']",10,10
8,1,go to Dairy,['cake'],"['bagel', 'apples']",0,10
8,1,checkout,['cake'],"['bagel', 'apples']",-10,0
8,1,go to Dairy,['cake'],"['bagel', 'apples']",0,0
8,1,take butter,"['cake', 'butter']","['bagel', 'apples']",10,10
8,1,take cheese,"['cake', 'butter', 'cheese']","['bagel', 'apples']",10,20
8,1,take cheese,"['cake', 'butter', 'cheese']","['bagel', 'apples']",-1,19
8,1,go to Produce,"['cake', 'butter', 'cheese']","['bagel', 'apples']",0,19
8,1,go to Bakery,"['cake', 'butter', 'cheese']","['bagel', 'apples']",0,19
8,1,take bread,"['cake', 'butter', 'cheese', 'bread']","['bagel', 'apples']",10,29
8,1,take croissant,"['cake', 'butter', 'cheese', 'bread', 'croissant']","['bagel', 'apples']",10,39
8,1,take bagel,"['cake', 'butter', 'cheese', 'bread', 'croissant', 'bagel']","['bagel', 'apples']",10,49
8,1,go to Produce,"['cake', 'butter', 'cheese', 'bread', 'croissant', 'bagel']","['bagel', 'apples']",0,49
8,1,take bananas,"['cake', 'butter', 'cheese', 'bread', 'croissant', 'bagel', 'bananas']","['bagel', 'apples']",10,59
9,1,go to Bakery,[],"['cheese', 'lettuce']",0,0
9,1,checkout,[],"['cheese', 'lettuce']",-10,-10
9,1,go to Bakery,[],"['cheese', 'lettuce']",0,-10
9,1,checkout,[],"['cheese', 'lettuce']",-10,-20
9,1,take bagel,['bagel'],"['cheese', 'lettuce']",10,-10
9,1,checkout,['bagel'],"['cheese', 'lettuce']",-10,-20
9,1,take bread,"['bagel', 'bread']","['cheese', 'lettuce']",10,-10
9,1,take bagel,"['bagel', 'bread']","['cheese', 'lettuce']",-1,-11
9,1,take croissant,"['bagel', 'bread', 'croissant']","['cheese', 'lettuce']",10,-1
9,1,checkout,"['bagel', 'bread', 'croissant']","['cheese', 'lettuce']",-10,-11
9,1,go to Bakery,"['bagel', 'bread', 'croissant']","['cheese', 'lettuce']",0,-11
9,1,go to Dairy,"['bagel', 'bread', 'croissant']","['cheese', 'lettuce']",0,-11
9,1,take milk,"['bagel', 'bread', 'croissant', 'milk']","['cheese', 'lettuce']",10,-1
9,1,go to Produce,"['bagel', 'bread', 'croissant', 'milk']","['cheese', 'lettuce']",0,-1
9,1,take carrots,"['bagel', 'bread', 'croissant', 'milk', 'carrots']","['cheese', 'lettuce']",10,9
10,1,go to Produce,[],"['lettuce', 'butter']",0,0
10,1,checkout,[],"['lettuce', 'butter']",-10,-10
10,1,take apples,['apples'],"['lettuce', 'butter']",10,0
10,1,go to Bakery,['apples'],"['lettuce', 'butter']",0,0
10,1,go to Bakery,['apples'],"['lettuce', 'butter']",0,0
10,1,go to Bakery,['apples'],"['lettuce', 'butter']",0,0
10,1,go to Produce,['apples'],"['lettuce', 'butter']",0,0
10,1,go to Dairy,['apples'],"['lettuce', 'butter']",0,0
10,1,take butter,"['apples', 'butter']","['lettuce', 'butter']",10,10
10,1,checkout,"['apples', 'butter']","['lettuce', 'butter']",-10,0
10,1,go to Produce,"['apples', 'butter']","['lettuce', 'butter']",0,0
10,1,go to Dairy,"['apples', 'butter']","['lettuce', 'butter']",0,0
10,1,take butter,"['apples', 'butter']","['lettuce', 'butter']",-1,-1
10,1,take milk,"['apples', 'butter', 'milk']","['lettuce', 'butter']",10,9
10,1,checkout,"['apples', 'butter', 'milk']","['lettuce', 'butter']",-10,-1
11,2,go to Produce,[],"['milk', 'bananas']",0,0
11,2,go to Produce,[],"['milk', 'bananas']",0,0
11,2,go to Dairy,[],"['milk', 'bananas']",0,0
11,2,take cheese,['cheese'],"['milk', 'bananas']",10,10
11,2,go to Dairy,['cheese'],"['milk', 'bananas']",0,10
11,2,go to Dairy,['cheese'],"['milk', 'bananas']",0,10
11,2,go to Dairy,['cheese'],"['milk', 'bananas']",0,10
11,2,checkout,['cheese'],"['milk', 'bananas']",-10,0
11,2,take butter,"['cheese', 'butter']","['milk', 'bananas']",10,10
11,2,take yogurt,"['cheese', 'butter', 'yogurt']","['milk', 'bananas']",10,20
11,2,go to Dairy,"['cheese', 'butter', 'yogurt']","['milk', 'bananas']",0,20
11,2,go to Dairy,"['cheese', 'butter', 'yogurt']","['milk', 'bananas']",0,20
11,2,checkout,"['cheese', 'butter', 'yogurt']","['milk', 'bananas']",-10,10
11,2,take butter,"['cheese', 'butter', 'yogurt']","['milk', 'bananas']",-1,9
11,2,go to Produce,"['cheese', 'butter', 'yogurt']","['milk', 'bananas']",0,9
12,2,checkout,[],"['milk', 'apples']",-10,-10
12,2,go to Produce,[],"['milk', 'apples']",0,-10
12,2,take carrots,['carrots'],"['milk', 'apples']",10,0
12,2,take bananas,"['carrots', 'bananas']","['milk', 'apples']",10,10
12,2,take bananas,"['carrots', 'bananas']","['milk', 'apples']",-1,9
12,2,take bananas,"['carrots', 'bananas']","['milk', 'apples']",-1,8
12,2,take apples,"['carrots', 'bananas', 'apples']","['milk', 'apples']",10,18
12,2,take bananas,"['carrots', 'bananas', 'apples']","['milk', 'apples']",-1,17
12,2,take bananas,"['carrots', 'bananas', 'apples']","['milk', 'apples']",-1,16
12,2,go to Dairy,"['carrots', 'bananas', 'apples']","['milk', 'apples']",0,16
12,2,take milk,"['carrots', 'bananas', 'apples', 'milk']","['milk', 'apples']",10,26
12,2,take milk,"['carrots', 'bananas', 'apples', 'milk']","['milk', 'apples']",-1,25
12,2,take yogurt,"['carrots', 'bananas', 'apples', 'milk', 'yogurt']","['milk', 'apples']",10,35
12,2,take yogurt,"['carrots', 'bananas', 'apples', 'milk', 'yogurt']","['milk', 'apples']",-1,34
12,2,take yogurt,"['carrots', 'bananas', 'apples', 'milk', 'yogurt']","['milk', 'apples']",-1,33
13,2,checkout,[],"['butter', 'croissant', 'bread']",-10,-10
13,2,go to Dairy,[],"['butter', 'croissant', 'bread']",0,-10
13,2,go to Produce,[],"['butter', 'croissant', 'bread']",0,-10
13,2,take apples,['apples'],"['butter', 'croissant', 'bread']",10,0
13,2,take bananas,"['apples', 'bananas']","['butter', 'croissant', 'bread']",10,10
13,2,go to Bakery,"['apples', 'bananas']","['butter', 'croissant', 'bread']",0,10
13,2,go to Bakery,"['apples', 'bananas']","['butter', 'croissant', 'bread']",0,10
13,2,go to Bakery,"['apples', 'bananas']","['butter', 'croissant', 'bread']",0,10
13,2,go to Dairy,"['apples', 'bananas']","['butter', 'croissant', 'bread']",0,10
13,2,take yogurt,"['apples', 'bananas', 'yogurt']","['butter', 'croissant', 'bread']",10,20
13,2,take butter,"['apples', 'bananas', 'yogurt', 'butter']","['butter', 'croissant', 'bread']",10,30
13,2,go to Produce,"['apples', 'bananas', 'yogurt', 'butter']","['butter', 'croissant', 'bread']",0,30
13,2,checkout,"['apples', 'bananas', 'yogurt', 'butter']","['butter', 'croissant', 'bread']",-10,20
13,2,go to Bakery,"['apples', 'bananas', 'yogurt', 'butter']","['butter', 'croissant', 'bread']",0,20
13,2,take croissant,"['apples', 'bananas', 'yogurt', 'butter', 'croissant']","['butter', 'croissant', 'bread']",10,30
14,2,checkout,[],"['butter', 'cheese', 'milk']",-10,-10
14,2,checkout,[],"['butter', 'cheese', 'milk']",-10,-20
14,2,go to Bakery,[],"['butter', 'cheese', 'milk']",0,-20
14,2,go to Produce,[],"['butter', 'cheese', 'milk']",0,-20
14,2,checkout,[],"['butter', 'cheese', 'milk']",-10,-30
14,2,go to Bakery,[],"['butter', 'cheese', 'milk']",0,-30
14,2,take croissant,['croissant'],"['butter', 'cheese', 'milk']",10,-20
14,2,take croissant,['croissant'],"['butter', 'cheese', 'milk']",-1,-21
14,2,take bread,"['croissant', 'bread']","['butter', 'cheese', 'milk']",10,-11
14,2,take bagel,"['croissant', 'bread', 'bagel']","['butter', 'cheese', 'milk']",10,-1
14,2,take croissant,"['croissant', 'bread', 'bagel']","['butter', 'cheese', 'milk']",-1,-2
14,2,take cake,"['croissant', 'bread', 'bagel', 'cake']","['butter', 'cheese', 'milk']",10,8
14,2,go to Produce,"['croissant', 'bread', 'bagel', 'cake']","['butter', 'cheese', 'milk']",0,8
14,2,go to Bakery,"['croissant', 'bread', 'bagel', 'cake']","['butter', 'cheese', 'milk']",0,8
14,2,checkout,"['croissant', 'bread', 'bagel', 'cake']","['butter', 'cheese', 'milk']",-10,-2
15,2,go to Produce,[],"['bananas', 'milk', 'bagel']",0,0
15,2,checkout,[],"['bananas', 'milk', 'bagel']",-10,-10
15,2,take apples,['apples'],"['bananas', 'milk', 'bagel']",10,0
15,2,checkout,['apples'],"['bananas', 'milk', 'bagel']",-10,-10
15,2,go to Dairy,['apples'],"['bananas', 'milk', 'bagel']",0,-10
15,2,go to Produce,['apples'],"['bananas', 'milk', 'bagel']",0,-10
15,2,take carrots,"['apples', 'carrots']","['bananas', 'milk', 'bagel']",10,0
15,2,take bananas,"['apples', 'carrots', 'bananas']","['bananas', 'milk', 'bagel']",10,10
15,2,take bananas,"['apples', 'carrots', 'bananas']","['bananas', 'milk', 'bagel']",-1,9
15,2,take lettuce,"['apples', 'carrots', 'bananas', 'lettuce']","['bananas', 'milk', 'bagel']",10,19
15,2,take carrots,"['apples', 'carrots', 'bananas', 'lettuce']","['bananas', 'milk', 'bagel']",-1,18
15,2,take carrots,"['apples', 'carrots', 'bananas', 'lettuce']","['bananas', 'milk', 'bagel']",-1,17
15,2,go to Dairy,"['apples', 'carrots', 'bananas', 'lettuce']","['bananas', 'milk', 'bagel']",0,17
15,2,go to Dairy,"['apples', 'carrots', 'bananas', 'lettuce']","['bananas', 'milk', 'bagel']",0,17
15,2,take butter,"['apples', 'carrots', 'bananas', 'lettuce', 'butter']","['bananas', 'milk', 'bagel']",10,27
16,2,checkout,[],"['yogurt', 'bagel']",-10,-10
16,2,go to Dairy,[],"['yogurt', 'bagel']",0,-10
16,2,take cheese,['cheese'],"['yogurt', 'bagel']",10,0
16,2,take milk,"['cheese', 'milk']","['yogurt', 'bagel']",10,10
16,2,take yogurt,"['cheese', 'milk', 'yogurt']","['yogurt', 'bagel']",10,20
16,2,take yogurt,"['cheese', 'milk', 'yogurt']","['yogurt', 'bagel']",-1,19
16,2,take butter,"['cheese', 'milk', 'yogurt', 'butter']","['yogurt', 'bagel']",10,29
16,2,take butter,"['cheese', 'milk', 'yogurt', 'butter']","['yogurt', 'bagel']",-1,28
16,2,go to Produce,"['cheese', 'milk', 'yogurt', 'butter']","['yogurt', 'bagel']",0,28
16,2,go to Bakery,"['cheese', 'milk', 'yogurt', 'butter']","['yogurt', 'bagel']",0,28
16,2,go to Dairy,"['cheese', 'milk', 'yogurt', 'butter']","['yogurt', 'bagel']",0,28
16,2,checkout,"['cheese', 'milk', 'yogurt', 'butter']","['yogurt', 'bagel']",-10,18
16,2,checkout,"['cheese', 'milk', 'yogurt', 'butter']","['yogurt', 'bagel']",-10,8
16,2,take cheese,"['cheese', 'milk', 'yogurt', 'butter']","['yogurt', 'bagel']",-1,7
16,2,take butter,"['cheese', 'milk', 'yogurt', 'butter']","['yogurt', 'bagel']",-1,6
17,2,go to Bakery,[],"['cake', 'milk', 'bread']",0,0
17,2,checkout,[],"['cake', 'milk', 'bread']",-10,-10
17,2,go to Produce,[],"['cake', 'milk', 'bread']",0,-10
17,2,go to Bakery,[],"['cake', 'milk', 'bread']",0,-10
17,2,take bagel,['bagel'],"['cake', 'milk', 'bread']",10,0
17,2,take cake,"['bagel', 'cake']","['cake', 'milk', 'bread']",10,10
17,2,go to Produce,"['bagel', 'cake']","['cake', 'milk', 'bread']",0,10
17,2,take lettuce,"['bagel', 'cake', 'lettuce']","['cake', 'milk', 'bread']",10,20
17,2,take lettuce,"['bagel', 'cake', 'lettuce']","['cake', 'milk', 'bread']",-1,19
17,2,take carrots,"['bagel', 'cake', 'lettuce', 'carrots']","['cake', 'milk', 'bread']",10,29
17,2,take apples,"['bagel', 'cake', 'lettuce', 'carrots', 'apples']","['cake', 'milk', 'bread']",10,39
17,2,take carrots,"['bagel', 'cake', 'lettuce', 'carrots', 'apples']","['cake', 'milk', 'bread']",-1,38
17,2,take carrots,"['bagel', 'cake', 'lettuce', 'carrots', 'apples']","['cake', 'milk', 'bread']",-1,37
17,2,go to Bakery,"['bagel', 'cake', 'lettuce', 'carrots', 'apples']","['cake', 'milk', 'bread']",0,37
17,2,checkout,"['bagel', 'cake', 'lettuce', 'carrots', 'apples']","['cake', 'milk', 'bread']",-10,27
18,2,go to Bakery,[],"['bread', 'bananas', 'apples']",0,0
18,2,take croissant,['croissant'],"['bread', 'bananas', 'apples']",10,10
18,2,take bread,"['croissant', 'bread']","['bread', 'bananas', 'apples']",10,20
18,2,go to Bakery,"['croissant', 'bread']","['bread', 'bananas', 'apples']",0,20
18,2,go to Bakery,"['croissant', 'bread']","['bread', 'bananas', 'apples']",0,20
18,2,go to Produce,"['croissant', 'bread']","['bread', 'bananas', 'apples']",0,20
18,2,checkout,"['croissant', 'bread']","['bread', 'bananas', 'apples']",-10,10
18,2,go to Bakery,"['croissant', 'bread']","['bread', 'bananas', 'apples']",0,10
18,2,take cake,"['croissant', 'bread', 'cake']","['bread', 'bananas', 'apples']",10,20
18,2,take croissant,"['croissant', 'bread', 'cake']","['bread', 'bananas', 'apples']",-1,19
18,2,take bagel,"['croissant', 'bread', 'cake', 'bagel']","['bread', 'bananas', 'apples']",10,29
18,2,take cake,"['croissant', 'bread', 'cake', 'bagel']","['bread', 'bananas', 'apples']",-1,28
18,2,take bagel,"['croissant', 'bread', 'cake', 'bagel']","['bread', 'bananas', 'apples']",-1,27
18,2,take cake,"['croissant', 'bread', 'cake', 'bagel']","['bread', 'bananas', 'apples']",-1,26
18,2,take cake,"['croissant', 'bread', 'cake', 'bagel']","['bread', 'bananas', 'apples']",-1,25
19,2,go to Dairy,[],"['yogurt', 'bread', 'apples']",0,0
19,2,go to Dairy,[],"['yogurt', 'bread', 'apples']",0,0
19,2,take cheese,['cheese'],"['yogurt', 'bread', 'apples']",10,10
19,2,go to Produce,['cheese'],"['yogurt', 'bread', 'apples']",0,10
19,2,take bananas,"['cheese', 'bananas']","['yogurt', 'bread', 'apples']",10,20
19,2,take bananas,"['cheese', 'bananas']","['yogurt', 'bread', 'apples']",-1,19
19,2,go to Dairy,"['cheese', 'bananas']","['yogurt', 'bread', 'apples']",0,19
19,2,go to Dairy,"['cheese', 'bananas']","['yogurt', 'bread', 'apples']",0,19
19,2,take cheese,"['cheese', 'bananas']","['yogurt', 'bread', 'apples']",-1,18
19,2,go to Dairy,"['cheese', 'bananas']","['yogurt', 'bread', 'apples']",0,18
19,2,take cheese,"['cheese', 'bananas']","['yogurt', 'bread', 'apples']",-1,17
19,2,take butter,"['cheese', 'bananas', 'butter']","['yogurt', 'bread', 'apples']",10,27
19,2,go to Produce,"['cheese', 'bananas', 'butter']","['yogurt', 'bread', 'apples']",0,27
19,2,checkout,"['cheese', 'bananas', 'butter']","['yogurt', 'bread', 'apples']",-10,17
19,2,go to Dairy,"['cheese', 'bananas', 'butter']","['yogurt', 'bread', 'apples']",0,17
20,2,go to Produce,[],"['bagel', 'milk']",0,0
20,2,take lettuce,['lettuce'],"['bagel', 'milk']",10,10
20,2,take apples,"['lettuce', 'apples']","['bagel', 'milk']",10,20
20,2,go to Produce,"['lettuce', 'apples']","['bagel', 'milk']",0,20
20,2,take carrots,"['lettuce', 'apples', 'carrots']","['bagel', 'milk']",10,30
20,2,take carrots,"['lettuce', 'apples', 'carrots']","['bagel', 'milk']",-1,29
20,2,go to Produce,"['lettuce', 'apples', 'carrots']","['bagel', 'milk']",0,29
20,2,take lettuce,"['lettuce', 'apples', 'carrots']","['bagel', 'milk']",-1,28
20,2,go to Produce,"['lettuce', 'apples', 'carrots']","['bagel', 'milk']",0,28
20,2,checkout,"['lettuce', 'apples', 'carrots']","['bagel', 'milk']",-10,18
20,2,take lettuce,"['lettuce', 'apples', 'carrots']","['bagel', 'milk']",-1,17
20,2,take bananas,"['lettuce', 'apples', 'carrots', 'bananas']","['bagel', 'milk']",10,27
20,2,take apples,"['lettuce', 'apples', 'carrots', 'bananas']","['bagel', 'milk']",-1,26
20,2,go to Dairy,"['lettuce', 'apples', 'carrots', 'bananas']","['bagel', 'milk']",0,26
20,2,take butter,"['lettuce', 'apples', 'carrots', 'bananas', 'butter']","['bagel', 'milk']",10,36
21,3,go to Produce,[],"['cake', 'butter']",0,0
21,3,go to Bakery,[],"['cake', 'butter']",0,0
21,3,checkout,[],"['cake', 'butter']",-10,-10
21,3,checkout,[],"['cake', 'butter']",-10,-20
21,3,go to Produce,[],"['cake', 'butter']",0,-20
21,3,take lettuce,['lettuce'],"['cake', 'butter']",10,-10
21,3,go to Dairy,['lettuce'],"['cake', 'butter']",0,-10
21,3,go to Bakery,['lettuce'],"['cake', 'butter']",0,-10
21,3,checkout,['lettuce'],"['cake', 'butter']",-10,-20
21,3,checkout,['lettuce'],"['cake', 'butter']",-10,-30
21,3,take cake,"['lettuce', 'cake']","['cake', 'butter']",10,-20
21,3,go to Produce,"['lettuce', 'cake']","['cake', 'butter']",0,-20
21,3,go to Bakery,"['lettuce', 'cake']","['cake', 'butter']",0,-20
21,3,take bagel,"['lettuce', 'cake', 'bagel']","['cake', 'butter']",10,-10
21,3,take bagel,"['lettuce', 'cake', 'bagel']","['cake', 'butter']",-1,-11
22,3,go to Bakery,[],"['milk', 'apples', 'butter']",0,0
22,3,checkout,[],"['milk', 'apples', 'butter']",-10,-10
22,3,go to Dairy,[],"['milk', 'apples', 'butter']",0,-10
22,3,checkout,[],"['milk', 'apples', 'butter']",-10,-20
22,3,checkout,[],"['milk', 'apples', 'butter']",-10,-30
