Epoch,Episodio,Agente,Acción,Board,Reward,RewardAcum
1,27,X,5,"['X', 'O', ' ', 'O', ' ', 'X', 'X', ' ', ' ']",0.0,0.0
1,27,X,4,"['X', 'O', 'O', 'O', 'X', 'X', 'X', ' ', ' ']",0.0,0.0
1,27,X,7,"['X', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'O']",0.5,0.5
1,28,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
1,28,O,5,"[' ', ' ', ' ', 'X', ' ', 'O', 'O', ' ', ' ']",0.0,0.0
1,28,O,7,"[' ', ' ', ' ', 'X', 'X', 'O', 'O', 'O', ' ']",0.0,0.0
1,28,O,0,"['O', ' ', 'X', 'X', 'X', 'O', 'O', 'O', ' ']",0.0,0.0
1,28,O,8,"['O', 'X', 'X', 'X', 'X', 'O', 'O', 'O', 'O']",1.0,1.0
1,29,X,5,"[' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0
1,29,X,1,"[' ', 'X', ' ', ' ', ' ', 'X', ' ', ' ', 'O']",0.0,0.0
1,29,X,0,"['X', 'X', ' ', 'O', ' ', 'X', ' ', ' ', 'O']",0.0,0.0
1,29,X,2,"['X', 'X', 'X', 'O', ' ', 'X', ' ', 'O', 'O']",1.0,1.0
1,30,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
1,30,O,7,"[' ', ' ', ' ', 'X', ' ', 'O', ' ', 'O', ' ']",0.0,0.0
1,30,O,6,"[' ', ' ', ' ', 'X', ' ', 'O', 'O', 'O', 'X']",0.0,0.0
1,30,O,0,"['O', ' ', ' ', 'X', 'X', 'O', 'O', 'O', 'X']",0.0,0.0
1,30,O,2,"['O', 'X', 'O', 'X', 'X', 'O', 'O', 'O', 'X']",0.5,0.5
1,31,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
1,31,X,2,"[' ', 'O', 'X', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
1,31,X,8,"['O', 'O', 'X', ' ', 'X', ' ', ' ', ' ', 'X']",0.0,0.0
1,31,X,5,"['O', 'O', 'X', 'O', 'X', 'X', ' ', ' ', 'X']",1.0,1.0
1,32,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
1,32,O,1,"[' ', 'O', ' ', 'X', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
1,32,O,8,"[' ', 'O', ' ', 'X', ' ', ' ', 'X', 'O', 'O']",0.0,0.0
1,32,O,0,"['O', 'O', ' ', 'X', ' ', 'X', 'X', 'O', 'O']",0.0,0.0
1,32,O,4,"['O', 'O', 'X', 'X', 'O', 'X', 'X', 'O', 'O']",1.0,1.0
1,33,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
1,33,X,7,"[' ', ' ', ' ', ' ', ' ', 'O', 'X', 'X', ' ']",0.0,0.0
1,33,X,1,"[' ', 'X', 'O', ' ', ' ', 'O', 'X', 'X', ' ']",0.0,0.0
1,33,X,0,"['X', 'X', 'O', ' ', 'O', 'O', 'X', 'X', ' ']",0.0,0.0
1,34,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
1,34,O,2,"[' ', ' ', 'O', ' ', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
1,34,O,1,"[' ', 'O', 'O', ' ', ' ', 'X', ' ', 'O', 'X']",0.0,0.0
1,34,O,3,"['X', 'O', 'O', 'O', ' ', 'X', ' ', 'O', 'X']",0.0,0.0
1,34,O,4,"['X', 'O', 'O', 'O', 'O', 'X', 'X', 'O', 'X']",1.0,1.0
1,35,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
1,35,X,0,"['X', ' ', ' ', ' ', 'O', ' ', 'X', ' ', ' ']",0.0,0.0
1,35,X,7,"['X', ' ', ' ', 'O', 'O', ' ', 'X', 'X', ' ']",0.0,0.0
1,35,X,2,"['X', ' ', 'X', 'O', 'O', ' ', 'X', 'X', 'O']",0.0,0.0
1,35,X,5,"['X', 'O', 'X', 'O', 'O', 'X', 'X', 'X', 'O']",0.5,0.5
1,36,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
1,36,O,1,"[' ', 'O', 'X', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
1,36,O,0,"['O', 'O', 'X', ' ', ' ', ' ', 'X', ' ', 'O']",0.0,0.0
1,36,O,3,"['O', 'O', 'X', 'O', ' ', 'X', 'X', ' ', 'O']",0.0,0.0
1,37,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
1,37,X,1,"[' ', 'X', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0
1,37,X,2,"[' ', 'X', 'X', ' ', 'O', 'O', ' ', ' ', 'X']",0.0,0.0
1,37,X,0,"['X', 'X', 'X', ' ', 'O', 'O', 'O', ' ', 'X']",1.0,1.0
1,38,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,38,O,5,"['X', ' ', ' ', 'O', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
1,38,O,2,"['X', ' ', 'O', 'O', ' ', 'O', ' ', ' ', 'X']",0.0,0.0
1,38,O,7,"['X', ' ', 'O', 'O', ' ', 'O', 'X', 'O', 'X']",0.0,0.0
1,38,O,4,"['X', 'X', 'O', 'O', 'O', 'O', 'X', 'O', 'X']",1.0,1.0
1,39,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
1,39,X,7,"[' ', ' ', ' ', ' ', 'X', 'O', ' ', 'X', ' ']",0.0,0.0
1,39,X,0,"['X', ' ', ' ', 'O', 'X', 'O', ' ', 'X', ' ']",0.0,0.0
1,39,X,1,"['X', 'X', 'O', 'O', 'X', 'O', ' ', 'X', ' ']",1.0,1.0
1,40,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,40,O,7,"['O', ' ', ' ', ' ', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
1,40,O,6,"['O', ' ', ' ', 'X', ' ', ' ', 'O', 'O', 'X']",0.0,0.0
1,40,O,1,"['O', 'O', ' ', 'X', 'X', ' ', 'O', 'O', 'X']",0.0,0.0
1,41,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,41,X,4,"[' ', ' ', 'O', 'X', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
1,41,X,1,"[' ', 'X', 'O', 'X', 'X', ' ', ' ', 'O', ' ']",0.0,0.0
1,41,X,0,"['X', 'X', 'O', 'X', 'X', 'O', ' ', 'O', ' ']",0.0,0.0
1,42,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
1,42,O,4,"[' ', ' ', ' ', ' ', 'O', 'X', ' ', ' ', 'O']",0.0,0.0
1,42,O,2,"[' ', ' ', 'O', 'X', 'O', 'X', ' ', ' ', 'O']",0.0,0.0
1,42,O,7,"['X', ' ', 'O', 'X', 'O', 'X', ' ', 'O', 'O']",0.0,0.0
1,42,O,6,"['X', 'X', 'O', 'X', 'O', 'X', 'O', 'O', 'O']",1.0,1.0
1,43,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
1,43,X,4,"[' ', ' ', ' ', ' ', 'X', 'O', 'X', ' ', ' ']",0.0,0.0
1,43,X,2,"['O', ' ', 'X', ' ', 'X', 'O', 'X', ' ', ' ']",1.0,1.0
1,44,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
1,44,O,7,"[' ', ' ', ' ', 'X', ' ', ' ', 'O', 'O', ' ']",0.0,0.0
1,44,O,1,"[' ', 'O', ' ', 'X', ' ', 'X', 'O', 'O', ' ']",0.0,0.0
1,45,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
1,45,X,0,"['X', ' ', ' ', ' ', ' ', 'O', ' ', ' ', 'X']",0.0,0.0
1,45,X,1,"['X', 'X', 'O', ' ', ' ', 'O', ' ', ' ', 'X']",0.0,0.0
1,45,X,6,"['X', 'X', 'O', ' ', 'O', 'O', 'X', ' ', 'X']",0.0,0.0
1,46,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
1,46,O,0,"['O', ' ', ' ', ' ', ' ', ' ', 'X', 'O', ' ']",0.0,0.0
1,46,O,8,"['O', ' ', ' ', ' ', ' ', 'X', 'X', 'O', 'O']",0.0,0.0
1,46,O,4,"['O', ' ', 'X', ' ', 'O', 'X', 'X', 'O', 'O']",1.0,1.0
1,47,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,47,X,0,"['X', ' ', 'X', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
1,47,X,3,"['X', ' ', 'X', 'X', 'O', ' ', ' ', ' ', 'O']",0.0,0.0
1,47,X,5,"['X', 'O', 'X', 'X', 'O', 'X', ' ', ' ', 'O']",0.0,0.0
1,48,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,48,O,7,"['O', 'X', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
1,48,O,3,"['O', 'X', ' ', 'O', ' ', 'X', ' ', 'O', ' ']",0.0,0.0
1,48,O,4,"['O', 'X', ' ', 'O', 'O', 'X', 'X', 'O', ' ']",0.0,0.0
1,48,O,2,"['O', 'X', 'O', 'O', 'O', 'X', 'X', 'O', 'X']",0.5,0.5
1,49,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,49,X,0,"['X', ' ', 'X', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
1,49,X,1,"['X', 'X', 'X', 'O', ' ', 'O', ' ', ' ', ' ']",1.0,1.0
1,50,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
1,50,O,0,"['O', ' ', ' ', ' ', ' ', 'X', ' ', 'O', ' ']",0.0,0.0
1,50,O,6,"['O', ' ', ' ', ' ', ' ', 'X', 'O', 'O', 'X']",0.0,0.0
1,50,O,1,"['O', 'O', ' ', 'X', ' ', 'X', 'O', 'O', 'X']",0.0,0.0
1,51,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,51,X,2,"[' ', ' ', 'X', 'X', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
1,51,X,0,"['X', ' ', 'X', 'X', ' ', 'O', ' ', ' ', 'O']",0.0,0.0
1,51,X,4,"['X', ' ', 'X', 'X', 'X', 'O', ' ', 'O', 'O']",0.0,0.0
1,51,X,6,"['X', 'O', 'X', 'X', 'X', 'O', 'X', 'O', 'O']",1.0,1.0
1,52,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
1,52,O,6,"[' ', ' ', ' ', ' ', 'X', 'O', 'O', ' ', ' ']",0.0,0.0
1,52,O,0,"['O', ' ', 'X', ' ', 'X', 'O', 'O', ' ', ' ']",0.0,0.0
1,52,O,3,"['O', ' ', 'X', 'O', 'X', 'O', 'O', 'X', ' ']",1.0,1.0
1,53,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,53,X,8,"['X', ' ', ' ', 'O', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
1,53,X,4,"['X', ' ', ' ', 'O', 'X', ' ', 'O', ' ', 'X']",1.0,1.0
1,54,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
1,54,O,0,"['O', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,0.0
1,54,O,8,"['O', ' ', ' ', ' ', 'X', 'O', ' ', 'X', 'O']",0.0,0.0
1,54,O,6,"['O', ' ', 'X', ' ', 'X', 'O', 'O', 'X', 'O']",0.0,0.0
1,54,O,1,"['O', 'O', 'X', 'X', 'X', 'O', 'O', 'X', 'O']",0.5,0.5
1,55,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,55,X,3,"['X', ' ', 'O', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,55,X,5,"['X', ' ', 'O', 'X', ' ', 'X', ' ', 'O', ' ']",0.0,0.0
1,55,X,8,"['X', ' ', 'O', 'X', 'O', 'X', ' ', 'O', 'X']",0.0,0.0
1,56,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,56,O,7,"[' ', ' ', ' ', 'O', 'X', ' ', ' ', 'O', ' ']",0.0,0.0
1,56,O,0,"['O', ' ', ' ', 'O', 'X', 'X', ' ', 'O', ' ']",0.0,0.0
1,56,O,2,"['O', 'X', 'O', 'O', 'X', 'X', ' ', 'O', ' ']",0.0,0.0
1,56,O,6,"['O', 'X', 'O', 'O', 'X', 'X', 'O', 'O', 'X']",1.0,1.0
1,57,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
1,57,X,2,"['O', ' ', 'X', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
1,57,X,8,"['O', ' ', 'X', 'O', ' ', ' ', 'X', ' ', 'X']",0.0,0.0
1,57,X,4,"['O', 'O', 'X', 'O', 'X', ' ', 'X', ' ', 'X']",1.0,1.0
1,58,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,58,O,0,"['O', 'O', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0
1,58,O,7,"['O', 'O', ' ', ' ', ' ', 'X', 'X', 'O', ' ']",0.0,0.0
1,58,O,8,"['O', 'O', ' ', 'X', ' ', 'X', 'X', 'O', 'O']",0.0,0.0
1,58,O,4,"['O', 'O', 'X', 'X', 'O', 'X', 'X', 'O', 'O']",1.0,1.0
1,59,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
1,59,X,2,"[' ', ' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,0.0
1,59,X,3,"[' ', ' ', 'X', 'X', 'O', 'O', 'X', ' ', ' ']",0.0,0.0
1,59,X,1,"[' ', 'X', 'X', 'X', 'O', 'O', 'X', ' ', 'O']",0.0,0.0
1,59,X,0,"['X', 'X', 'X', 'X', 'O', 'O', 'X', 'O', 'O']",1.0,1.0
1,60,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
1,60,O,0,"['O', ' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
1,60,O,4,"['O', 'X', 'X', ' ', 'O', ' ', ' ', 'O', ' ']",0.0,0.0
1,60,O,8,"['O', 'X', 'X', ' ', 'O', 'X', ' ', 'O', 'O']",1.0,1.0
1,61,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
1,61,X,0,"['X', ' ', ' ', 'O', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
1,61,X,4,"['X', 'O', ' ', 'O', 'X', ' ', ' ', ' ', 'X']",1.0,1.0
1,62,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
1,62,O,6,"[' ', ' ', ' ', 'O', 'X', ' ', 'O', ' ', ' ']",0.0,0.0
1,62,O,8,"[' ', ' ', ' ', 'O', 'X', ' ', 'O', 'X', 'O']",0.0,0.0
1,62,O,5,"['X', ' ', ' ', 'O', 'X', 'O', 'O', 'X', 'O']",0.0,0.0
1,63,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
1,63,X,2,"[' ', ' ', 'X', ' ', 'X', ' ', ' ', 'O', ' ']",0.0,0.0
1,63,X,1,"[' ', 'X', 'X', ' ', 'X', ' ', 'O', 'O', ' ']",0.0,0.0
