Epoch,Episodio,Estado,Accion,EstadoSig,Reward,RewardAcum,Done
1,78,0,1,4,0,0.0,False
1,78,4,2,5,0,0.0,False
1,78,5,2,6,0,0.0,False
1,78,6,1,10,0,0.0,False
1,78,10,1,14,0,0.0,False
1,78,14,2,15,1,1.0,True
1,79,0,1,4,0,0.0,True
1,80,0,1,4,0,0.0,False
1,80,4,2,5,0,0.0,False
1,80,5,2,6,0,0.0,False
1,80,6,1,10,0,0.0,False
1,80,10,1,14,0,0.0,False
1,80,14,2,15,1,1.0,True
1,81,0,1,4,0,0.0,False
1,81,4,2,5,0,0.0,False
1,81,5,0,4,0,0.0,False
1,81,4,2,5,0,0.0,False
1,81,5,2,6,0,0.0,True
1,82,0,1,4,0,0.0,True
1,83,0,1,4,0,0.0,False
1,83,4,2,5,0,0.0,False
1,83,5,2,6,0,0.0,False
1,83,6,1,10,0,0.0,False
1,83,10,1,14,0,0.0,False
1,83,14,2,15,1,1.0,True
1,84,0,1,4,0,0.0,False
1,84,4,2,5,0,0.0,False
1,84,5,2,6,0,0.0,False
1,84,6,1,10,0,0.0,False
1,84,10,3,6,0,0.0,False
1,84,6,1,10,0,0.0,False
1,84,10,1,14,0,0.0,False
1,84,14,2,15,1,1.0,True
1,85,0,1,4,0,0.0,False
1,85,4,2,5,0,0.0,False
1,85,5,2,6,0,0.0,False
1,85,6,1,10,0,0.0,False
1,85,10,1,14,0,0.0,False
1,85,14,2,15,1,1.0,True
1,86,0,1,4,0,0.0,False
1,86,4,2,5,0,0.0,False
1,86,5,2,6,0,0.0,False
1,86,6,1,10,0,0.0,False
1,86,10,1,14,0,0.0,False
1,86,14,2,15,1,1.0,True
1,87,0,1,4,0,0.0,False
1,87,4,2,5,0,0.0,False
1,87,5,2,6,0,0.0,False
1,87,6,1,10,0,0.0,False
1,87,10,1,14,0,0.0,False
1,87,14,2,15,1,1.0,True
1,88,0,1,4,0,0.0,True
1,89,0,1,4,0,0.0,False
1,89,4,2,5,0,0.0,False
1,89,5,2,6,0,0.0,False
1,89,6,1,10,0,0.0,False
1,89,10,1,14,0,0.0,True
1,90,0,1,4,0,0.0,False
1,90,4,2,5,0,0.0,False
1,90,5,2,6,0,0.0,False
1,90,6,1,10,0,0.0,False
1,90,10,1,14,0,0.0,False
1,90,14,2,15,1,1.0,True
1,91,0,1,4,0,0.0,False
1,91,4,2,5,0,0.0,False
1,91,5,2,6,0,0.0,True
1,92,0,1,4,0,0.0,False
1,92,4,3,0,0,0.0,False
1,92,0,1,4,0,0.0,False
1,92,4,2,5,0,0.0,False
1,92,5,2,6,0,0.0,False
1,92,6,1,10,0,0.0,False
1,92,10,1,14,0,0.0,False
1,92,14,2,15,1,1.0,True
1,93,0,1,4,0,0.0,True
1,94,0,1,4,0,0.0,False
1,94,4,2,5,0,0.0,False
1,94,5,2,6,0,0.0,False
1,94,6,3,2,0,0.0,False
1,94,2,2,3,0,0.0,True
1,95,0,1,4,0,0.0,True
1,96,0,1,4,0,0.0,False
1,96,4,2,5,0,0.0,False
1,96,5,2,6,0,0.0,False
1,96,6,1,10,0,0.0,False
1,96,10,1,14,0,0.0,False
1,96,14,2,15,1,1.0,True
1,97,0,1,4,0,0.0,False
1,97,4,2,5,0,0.0,False
1,97,5,2,6,0,0.0,False
1,97,6,1,10,0,0.0,False
1,97,10,2,11,0,0.0,False
1,97,11,0,10,0,0.0,False
1,97,10,1,14,0,0.0,False
1,97,14,2,15,1,1.0,True
1,98,0,1,4,0,0.0,True
1,99,0,1,4,0,0.0,False
1,99,4,2,5,0,0.0,True
1,100,0,1,4,0,0.0,False
1,100,4,2,5,0,0.0,False
1,100,5,2,6,0,0.0,False
1,100,6,1,10,0,0.0,False
1,100,10,1,14,0,0.0,False
1,100,14,2,15,1,1.0,True
2,1,0,1,4,0,0.0,False
2,1,4,2,5,0,0.0,False
2,1,5,2,6,0,0.0,False
2,1,6,3,2,0,0.0,False
2,1,2,0,1,0,0.0,False
2,1,1,2,2,0,0.0,False
2,1,2,1,6,0,0.0,False
2,1,6,1,10,0,0.0,False
2,1,10,1,14,0,0.0,False
2,1,14,2,15,1,1.0,True
2,2,0,1,4,0,0.0,False
2,2,4,2,5,0,0.0,True
2,3,0,1,4,0,0.0,False
2,3,4,2,5,0,0.0,True
2,4,0,1,4,0,0.0,False
2,4,4,2,5,0,0.0,True
2,5,0,1,4,0,0.0,False
2,5,4,2,5,0,0.0,True
2,6,0,1,4,0,0.0,False
2,6,4,2,5,0,0.0,False
2,6,5,2,6,0,0.0,False
2,6,6,1,10,0,0.0,False
2,6,10,1,14,0,0.0,False
2,6,14,2,15,1,1.0,True
2,7,0,1,4,0,0.0,False
2,7,4,2,5,0,0.0,False
2,7,5,2,6,0,0.0,False
2,7,6,1,10,0,0.0,False
2,7,10,1,14,0,0.0,False
2,7,14,1,14,0,0.0,False
2,7,14,2,15,1,1.0,True
2,8,0,1,4,0,0.0,False
2,8,4,1,8,0,0.0,False
2,8,8,3,4,0,0.0,False
2,8,4,1,8,0,0.0,False
2,8,8,3,4,0,0.0,False
2,8,4,2,5,0,0.0,False
2,8,5,2,6,0,0.0,False
2,8,6,1,10,0,0.0,False
2,8,10,1,14,0,0.0,True
2,9,0,3,0,0,0.0,False
2,9,0,1,4,0,0.0,False
2,9,4,2,5,0,0.0,True
2,10,0,0,0,0,0.0,False
2,10,0,1,4,0,0.0,False
2,10,4,2,5,0,0.0,False
2,10,5,2,6,0,0.0,False
2,10,6,1,10,0,0.0,True
2,11,0,2,1,0,0.0,False
2,11,1,3,1,0,0.0,False
2,11,1,1,5,0,0.0,False
2,11,5,2,6,0,0.0,False
2,11,6,1,10,0,0.0,False
2,11,10,1,14,0,0.0,False
2,11,14,2,15,1,1.0,True
2,12,0,1,4,0,0.0,False
2,12,4,2,5,0,0.0,False
2,12,5,2,6,0,0.0,False
2,12,6,1,10,0,0.0,False
2,12,10,1,14,0,0.0,False
2,12,14,2,15,1,1.0,True
2,13,0,1,4,0,0.0,False
2,13,4,2,5,0,0.0,True
2,14,0,1,4,0,0.0,False
2,14,4,2,5,0,0.0,False
2,14,5,2,6,0,0.0,False
2,14,6,1,10,0,0.0,False
2,14,10,1,14,0,0.0,False
2,14,14,3,10,0,0.0,False
2,14,10,1,14,0,0.0,False
2,14,14,2,15,1,1.0,True
2,15,0,1,4,0,0.0,False
2,15,4,2,5,0,0.0,False
2,15,5,2,6,0,0.0,False
2,15,6,1,10,0,0.0,False
2,15,10,1,14,0,0.0,False
2,15,14,2,15,1,1.0,True
2,16,0,1,4,0,0.0,True
2,17,0,1,4,0,0.0,False
2,17,4,2,5,0,0.0,False
2,17,5,2,6,0,0.0,False
2,17,6,1,10,0,0.0,False
2,17,10,1,14,0,0.0,False
2,17,14,2,15,1,1.0,True
2,18,0,1,4,0,0.0,False
2,18,4,2,5,0,0.0,False
2,18,5,2,6,0,0.0,True
2,19,0,1,4,0,0.0,True
2,20,0,1,4,0,0.0,False
2,20,4,2,5,0,0.0,False
2,20,5,2,6,0,0.0,False
2,20,6,1,10,0,0.0,True
2,21,0,1,4,0,0.0,True
2,22,0,1,4,0,0.0,False
2,22,4,2,5,0,0.0,False
2,22,5,2,6,0,0.0,True
2,23,0,1,4,0,0.0,False
2,23,4,2,5,0,0.0,True
2,24,0,1,4,0,0.0,False
2,24,4,2,5,0,0.0,False
2,24,5,2,6,0,0.0,True
2,25,0,1,4,0,0.0,False
2,25,4,2,5,0,0.0,False
2,25,5,2,6,0,0.0,False
2,25,6,1,10,0,0.0,False
2,25,10,1,14,0,0.0,True
2,26,0,1,4,0,0.0,False
2,26,4,2,5,0,0.0,False
2,26,5,2,6,0,0.0,False
2,26,6,1,10,0,0.0,False
2,26,10,1,14,0,0.0,False
2,26,14,2,15,1,1.0,True
2,27,0,1,4,0,0.0,False
2,27,4,2,5,0,0.0,False
2,27,5,2,6,0,0.0,False
2,27,6,1,10,0,0.0,False
2,27,10,1,14,0,0.0,False
2,27,14,2,15,1,1.0,True
2,28,0,1,4,0,0.0,False
2,28,4,2,5,0,0.0,True
2,29,0,1,4,0,0.0,False
2,29,4,2,5,0,0.0,False
2,29,5,2,6,0,0.0,False
2,29,6,1,10,0,0.0,False
2,29,10,1,14,0,0.0,False
2,29,14,2,15,1,1.0,True
2,30,0,1,4,0,0.0,False
2,30,4,2,5,0,0.0,False
2,30,5,2,6,0,0.0,False
2,30,6,1,10,0,0.0,False
2,30,10,1,14,0,0.0,False
2,30,14,2,15,1,1.0,True
2,31,0,1,4,0,0.0,False
2,31,4,2,5,0,0.0,False
2,31,5,2,6,0,0.0,True
2,32,0,1,4,0,0.0,False
2,32,4,0,4,0,0.0,False
2,32,4,1,8,0,0.0,False
2,32,8,3,4,0,0.0,False
2,32,4,2,5,0,0.0,False
2,32,5,2,6,0,0.0,False
2,32,6,1,10,0,0.0,False
2,32,10,0,9,0,0.0,False
2,32,9,2,10,0,0.0,False
2,32,10,1,14,0,0.0,False
2,32,14,2,15,1,1.0,True
2,33,0,1,4,0,0.0,True
2,34,0,1,4,0,0.0,True
2,35,0,1,4,0,0.0,False
2,35,4,0,4,0,0.0,False
2,35,4,2,5,0,0.0,False
2,35,5,2,6,0,0.0,False
2,35,6,1,10,0,0.0,False
2,35,10,1,14,0,0.0,False
2,35,14,3,10,0,0.0,False
2,35,10,1,14,0,0.0,False
2,35,14,2,15,1,1.0,True
2,36,0,1,4,0,0.0,True
2,37,0,1,4,0,0.0,True
2,38,0,1,4,0,0.0,True
2,39,0,1,4,0,0.0,False
2,39,4,2,5,0,0.0,False
2,39,5,2,6,0,0.0,False
2,39,6,1,10,0,0.0,False
2,39,10,1,14,0,0.0,True
2,40,0,1,4,0,0.0,False
2,40,4,0,4,0,0.0,False
2,40,4,2,5,0,0.0,False
2,40,5,2,6,0,0.0,False
2,40,6,1,10,0,0.0,False
2,40,10,1,14,0,0.0,False
2,40,14,2,15,1,1.0,True
2,41,0,1,4,0,0.0,False
2,41,4,3,0,0,0.0,False
2,41,0,1,4,0,0.0,False
2,41,4,2,5,0,0.0,True
2,42,0,1,4,0,0.0,True
2,43,0,1,4,0,0.0,False
2,43,4,2,5,0,0.0,False
2,43,5,2,6,0,0.0,False
2,43,6,1,10,0,0.0,True
2,44,0,1,4,0,0.0,False
2,44,4,2,5,0,0.0,False
2,44,5,2,6,0,0.0,True
2,45,0,1,4,0,0.0,True
2,46,0,1,4,0,0.0,False
2,46,4,1,8,0,0.0,False
2,46,8,3,4,0,0.0,False
2,46,4,2,5,0,0.0,False
2,46,5,2,6,0,0.0,False
2,46,6,0,5,0,0.0,False
2,46,5,2,6,0,0.0,False
2,46,6,1,10,0,0.0,False
2,46,10,1,14,0,0.0,False
2,46,14,2,15,1,1.0,True
2,47,0,1,4,0,0.0,False
2,47,4,2,5,0,0.0,False
2,47,5,2,6,0,0.0,False
2,47,6,1,10,0,0.0,False
2,47,10,1,14,0,0.0,False
2,47,14,2,15,1,1.0,True
2,48,0,1,4,0,0.0,True
2,49,0,1,4,0,0.0,False
2,49,4,2,5,0,0.0,False
2,49,5,2,6,0,0.0,True
2,50,0,0,0,0,0.0,False
2,50,0,2,1,0,0.0,False
2,50,1,1,5,0,0.0,False
2,50,5,2,6,0,0.0,True
2,51,0,1,4,0,0.0,False
2,51,4,2,5,0,0.0,False
2,51,5,2,6,0,0.0,False
2,51,6,1,10,0,0.0,False
2,51,10,1,14,0,0.0,False
2,51,14,2,15,1,1.0,True
2,52,0,1,4,0,0.0,False
2,52,4,2,5,0,0.0,False
2,52,5,2,6,0,0.0,True
2,53,0,1,4,0,0.0,False
2,53,4,2,5,0,0.0,False
2,53,5,2,6,0,0.0,True
2,54,0,1,4,0,0.0,True
2,55,0,1,4,0,0.0,False
2,55,4,2,5,0,0.0,False
2,55,5,2,6,0,0.0,True
2,56,0,1,4,0,0.0,False
2,56,4,2,5,0,0.0,False
2,56,5,2,6,0,0.0,False
2,56,6,1,10,0,0.0,False
2,56,10,1,14,0,0.0,False
2,56,14,2,15,1,1.0,True
2,57,0,1,4,0,0.0,False
2,57,4,2,5,0,0.0,False
2,57,5,2,6,0,0.0,False
2,57,6,1,10,0,0.0,True
2,58,0,1,4,0,0.0,False
2,58,4,2,5,0,0.0,False
2,58,5,2,6,0,0.0,False
2,58,6,1,10,0,0.0,False
2,58,10,1,14,0,0.0,False
2,58,14,2,15,1,1.0,True
2,59,0,1,4,0,0.0,False
2,59,4,2,5,0,0.0,True
2,60,0,1,4,0,0.0,False
2,60,4,3,0,0,0.0,False
2,60,0,0,0,0,0.0,False
2,60,0,1,4,0,0.0,False
2,60,4,2,5,0,0.0,True
2,61,0,1,4,0,0.0,False
2,61,4,2,5,0,0.0,False
2,61,5,2,6,0,0.0,False
2,61,6,1,10,0,0.0,False
2,61,10,1,14,0,0.0,False
2,61,14,2,15,1,1.0,True
2,62,0,1,4,0,0.0,False
2,62,4,2,5,0,0.0,False
2,62,5,2,6,0,0.0,True
2,63,0,3,0,0,0.0,False
2,63,0,1,4,0,0.0,False
2,63,4,2,5,0,0.0,True
2,64,0,1,4,0,0.0,False
2,64,4,2,5,0,0.0,False
2,64,5,2,6,0,0.0,False
2,64,6,1,10,0,0.0,False
2,64,10,1,14,0,0.0,False
2,64,14,2,15,1,1.0,True
