Epoch,Episodio,Paso,StateIdx,Accion,NextStateIdx,Reward,Done,Epsilon
1,7,4,1,2,2,0.0,False,0.998024
1,7,5,2,0,1,0.0,False,0.998005
1,7,6,1,3,1,0.0,False,0.997986
1,7,7,1,1,5,0.0,True,0.997967
1,8,1,0,2,1,0.0,False,0.997948
1,8,2,1,3,1,0.0,False,0.997929
1,8,3,1,3,1,0.0,False,0.99791
1,8,4,1,3,1,0.0,False,0.997891
1,8,5,1,3,1,0.0,False,0.997872
1,8,6,1,3,1,0.0,False,0.997853
1,8,7,1,2,2,0.0,False,0.997834
1,8,8,2,3,2,0.0,False,0.997815
1,8,9,2,3,2,0.0,False,0.997796
1,8,10,2,3,2,0.0,False,0.997777
1,8,11,2,1,6,0.0,False,0.997758
1,8,12,6,2,7,0.0,False,0.997739
1,8,13,7,0,6,0.0,False,0.99772
1,8,14,6,2,7,0.0,False,0.997701
1,8,15,7,2,7,0.0,False,0.997682
1,8,16,7,3,3,0.0,False,0.997663
1,8,17,3,0,2,0.0,False,0.997644
1,8,18,2,0,1,0.0,False,0.997625
1,8,19,1,3,1,0.0,False,0.997606
1,8,20,1,0,0,0.0,False,0.997587
1,8,21,0,2,1,0.0,False,0.997568
1,8,22,1,0,0,0.0,False,0.997549
1,8,23,0,3,0,0.0,False,0.99753
1,8,24,0,3,0,0.0,False,0.997511
1,8,25,0,3,0,0.0,False,0.997492
1,8,26,0,3,0,0.0,False,0.997473
1,8,27,0,3,0,0.0,False,0.997454
1,8,28,0,3,0,0.0,False,0.997435
1,8,29,0,2,1,0.0,False,0.997416
1,8,30,1,0,0,0.0,False,0.997397
1,8,31,0,0,0,0.0,False,0.997378
1,8,32,0,1,4,0.0,False,0.997359
1,8,33,4,1,8,0.0,False,0.99734
1,8,34,8,0,8,0.0,False,0.997321
1,8,35,8,0,8,0.0,False,0.997302
1,8,36,8,1,12,0.0,True,0.997283
1,9,1,0,3,0,0.0,False,0.997264
1,9,2,0,3,0,0.0,False,0.997245
1,9,3,0,0,0,0.0,False,0.997226
1,9,4,0,3,0,0.0,False,0.997207
1,9,5,0,2,1,0.0,False,0.997188
1,9,6,1,1,5,0.0,True,0.997169
1,10,1,0,1,4,0.0,False,0.99715
1,10,2,4,2,5,0.0,False,0.997131
1,10,3,5,2,6,0.0,False,0.997112
1,10,4,6,0,5,0.0,False,0.997093
1,10,5,5,3,1,0.0,False,0.997074
1,10,6,1,0,0,0.0,False,0.997055
1,10,7,0,0,0,0.0,False,0.997036
1,10,8,0,3,0,0.0,False,0.997017
1,10,9,0,0,0,0.0,False,0.996998
1,10,10,0,3,0,0.0,False,0.996979
1,10,11,0,0,0,0.0,False,0.99696
1,10,12,0,1,4,0.0,False,0.996941
1,10,13,4,0,4,0.0,False,0.996922
1,10,14,4,0,4,0.0,False,0.996903
1,10,15,4,0,4,0.0,False,0.996884
1,10,16,4,3,0,0.0,False,0.996865
1,10,17,0,2,1,0.0,False,0.996846
1,10,18,1,3,1,0.0,False,0.996827
1,10,19,1,3,1,0.0,False,0.996808
1,10,20,1,1,5,0.0,False,0.996789
1,10,21,5,2,6,0.0,False,0.99677
1,10,22,6,2,7,0.0,False,0.996751
1,10,23,7,3,3,0.0,False,0.996732
1,10,24,3,2,3,0.0,False,0.996713
1,10,25,3,1,7,0.0,False,0.996694
1,10,26,7,1,11,0.0,False,0.996675
1,10,27,11,0,10,0.0,False,0.996656
1,10,28,10,0,9,0.0,False,0.996637
1,10,29,9,3,5,0.0,False,0.996618
1,10,30,5,1,9,0.0,False,0.996599
1,10,31,9,2,10,0.0,False,0.99658
1,10,32,10,3,6,0.0,False,0.996561
1,10,33,6,1,10,0.0,False,0.996542
1,10,34,10,3,6,0.0,False,0.996523
1,10,35,6,0,5,0.0,False,0.996504
1,10,36,5,1,9,0.0,False,0.996485
1,10,37,9,3,5,0.0,False,0.996466
1,10,38,5,2,6,0.0,False,0.996447
1,10,39,6,1,10,0.0,False,0.996428
1,10,40,10,2,11,0.0,False,0.996409
1,10,41,11,0,10,0.0,False,0.99639
1,10,42,10,1,14,0.0,False,0.996371
1,10,43,14,1,14,0.0,False,0.996352
1,10,44,14,0,13,0.0,False,0.996333
1,10,45,13,1,13,0.0,False,0.996314
1,10,46,13,2,14,0.0,False,0.996295
1,10,47,14,0,13,0.0,False,0.996276
1,10,48,13,3,9,0.0,False,0.996257
1,10,49,9,0,8,0.0,False,0.996238
1,10,50,8,1,12,0.0,False,0.996219
1,11,1,0,3,0,0.0,False,0.9962
1,11,2,0,2,1,0.0,False,0.996181
1,11,3,1,3,1,0.0,False,0.996162
1,11,4,1,1,5,0.0,False,0.996143
1,11,5,5,1,9,0.0,False,0.996124
1,11,6,9,3,5,0.0,False,0.996105
1,11,7,5,3,1,0.0,False,0.996086
1,11,8,1,1,5,0.0,False,0.996067
1,11,9,5,0,4,0.0,False,0.996048
1,11,10,4,2,5,0.0,False,0.996029
1,11,11,5,0,4,0.0,False,0.99601
1,11,12,4,1,8,0.0,False,0.995991
1,11,13,8,1,12,0.0,True,0.995972
1,12,1,0,1,4,0.0,False,0.995953
1,12,2,4,3,0,0.0,False,0.995934
1,12,3,0,0,0,0.0,False,0.995915
1,12,4,0,2,1,0.0,False,0.995896
1,12,5,1,0,0,0.0,False,0.995877
1,12,6,0,2,1,0.0,False,0.995858
1,12,7,1,1,5,0.0,False,0.995839
1,12,8,5,0,4,0.0,False,0.99582
1,12,9,4,0,4,0.0,False,0.995801
1,12,10,4,0,4,0.0,False,0.995782
1,12,11,4,1,8,0.0,True,0.995763
1,13,1,0,3,0,0.0,False,0.995744
1,13,2,0,3,0,0.0,False,0.995725
1,13,3,0,3,0,0.0,False,0.995706
1,13,4,0,3,0,0.0,False,0.995687
1,13,5,0,1,4,0.0,True,0.995668
1,14,1,0,1,4,0.0,False,0.995649
1,14,2,4,0,4,0.0,False,0.99563
1,14,3,4,3,0,0.0,False,0.995611
1,14,4,0,1,4,0.0,False,0.995592
1,14,5,4,3,0,0.0,False,0.995573
1,14,6,0,0,0,0.0,False,0.995554
1,14,7,0,3,0,0.0,False,0.995535
1,14,8,0,2,1,0.0,True,0.995516
1,15,1,0,3,0,0.0,False,0.995497
1,15,2,0,2,1,0.0,False,0.995478
1,15,3,1,3,1,0.0,False,0.995459
1,15,4,1,3,1,0.0,False,0.99544
1,15,5,1,0,0,0.0,False,0.995421
1,15,6,0,0,0,0.0,False,0.995402
1,15,7,0,0,0,0.0,False,0.995383
1,15,8,0,1,4,0.0,False,0.995364
1,15,9,4,0,4,0.0,False,0.995345
1,15,10,4,2,5,0.0,False,0.995326
1,15,11,5,0,4,0.0,False,0.995307
1,15,12,4,2,5,0.0,False,0.995288
1,15,13,5,1,9,0.0,False,0.995269
1,15,14,9,1,13,0.0,True,0.99525
1,16,1,0,1,4,0.0,False,0.995231
1,16,2,4,0,4,0.0,False,0.995212
1,16,3,4,1,8,0.0,False,0.995193
1,16,4,8,0,8,0.0,False,0.995174
1,16,5,8,3,4,0.0,False,0.995155
1,16,6,4,0,4,0.0,False,0.995136
1,16,7,4,3,0,0.0,False,0.995117
1,16,8,0,0,0,0.0,False,0.995098
1,16,9,0,2,1,0.0,False,0.995079
1,16,10,1,3,1,0.0,False,0.9950600000000001
1,16,11,1,0,0,0.0,False,0.995041
1,16,12,0,3,0,0.0,False,0.995022
1,16,13,0,3,0,0.0,False,0.995003
1,16,14,0,0,0,0.0,False,0.994984
1,16,15,0,2,1,0.0,False,0.994965
1,16,16,1,0,0,0.0,False,0.994946
1,16,17,0,0,0,0.0,False,0.994927
1,16,18,0,3,0,0.0,False,0.994908
1,16,19,0,0,0,0.0,False,0.994889
1,16,20,0,0,0,0.0,False,0.99487
1,16,21,0,0,0,0.0,False,0.994851
1,16,22,0,3,0,0.0,False,0.994832
1,16,23,0,3,0,0.0,False,0.994813
1,16,24,0,3,0,0.0,False,0.994794
1,16,25,0,1,4,0.0,False,0.994775
1,16,26,4,0,4,0.0,False,0.994756
1,16,27,4,3,0,0.0,False,0.994737
1,16,28,0,2,1,0.0,False,0.994718
1,16,29,1,0,0,0.0,False,0.994699
1,16,30,0,0,0,0.0,False,0.99468
1,16,31,0,0,0,0.0,False,0.994661
1,16,32,0,2,1,0.0,False,0.994642
1,16,33,1,0,0,0.0,False,0.994623
1,16,34,0,2,1,0.0,False,0.994604
1,16,35,1,2,2,0.0,True,0.994585
1,17,1,0,2,1,0.0,True,0.994566
1,18,1,0,1,4,0.0,False,0.994547
1,18,2,4,0,4,0.0,False,0.994528
1,18,3,4,2,5,0.0,True,0.994509
1,19,1,0,3,0,0.0,False,0.99449
1,19,2,0,1,4,0.0,False,0.994471
1,19,3,4,1,8,0.0,False,0.994452
1,19,4,8,0,8,0.0,False,0.994433
1,19,5,8,3,4,0.0,False,0.994414
1,19,6,4,0,4,0.0,False,0.994395
1,19,7,4,0,4,0.0,False,0.994376
1,19,8,4,0,4,0.0,False,0.994357
1,19,9,4,3,0,0.0,False,0.994338
1,19,10,0,2,1,0.0,True,0.994319
1,20,1,0,3,0,0.0,False,0.9943
1,20,2,0,2,1,0.0,False,0.994281
1,20,3,1,2,2,0.0,False,0.994262
1,20,4,2,2,3,0.0,False,0.994243
1,20,5,3,1,7,0.0,False,0.994224
1,20,6,7,1,11,0.0,False,0.994205
1,20,7,11,3,7,0.0,False,0.994186
1,20,8,7,0,6,0.0,False,0.994167
1,20,9,6,2,7,0.0,False,0.994148
1,20,10,7,1,11,0.0,False,0.994129
1,20,11,11,3,7,0.0,False,0.99411
1,20,12,7,3,3,0.0,False,0.994091
1,20,13,3,0,2,0.0,False,0.994072
1,20,14,2,3,2,0.0,False,0.994053
1,20,15,2,0,1,0.0,False,0.994034
1,20,16,1,0,0,0.0,False,0.994015
1,20,17,0,0,0,0.0,False,0.993996
1,20,18,0,0,0,0.0,False,0.993977
1,20,19,0,2,1,0.0,False,0.993958
1,20,20,1,1,5,0.0,False,0.993939
1,20,21,5,0,4,0.0,False,0.99392
1,20,22,4,2,5,0.0,False,0.993901
1,20,23,5,0,4,0.0,False,0.993882
1,20,24,4,2,5,0.0,False,0.993863
1,20,25,5,0,4,0.0,False,0.993844
1,20,26,4,1,8,0.0,True,0.993825
1,21,1,0,3,0,0.0,False,0.993806
1,21,2,0,3,0,0.0,False,0.993787
1,21,3,0,3,0,0.0,False,0.993768
1,21,4,0,3,0,0.0,False,0.993749
1,21,5,0,1,4,0.0,False,0.99373
1,21,6,4,3,0,0.0,False,0.993711
1,21,7,0,0,0,0.0,False,0.993692
1,21,8,0,2,1,0.0,False,0.993673
1,21,9,1,0,0,0.0,False,0.993654
1,21,10,0,0,0,0.0,False,0.993635
1,21,11,0,3,0,0.0,False,0.993616
1,21,12,0,0,0,0.0,False,0.993597
1,21,13,0,0,0,0.0,False,0.993578
1,21,14,0,2,1,0.0,False,0.993559
1,21,15,1,2,2,0.0,False,0.99354
1,21,16,2,1,6,0.0,False,0.993521
1,21,17,6,1,10,0.0,False,0.993502
1,21,18,10,0,9,0.0,False,0.993483
1,21,19,9,0,8,0.0,True,0.993464
1,22,1,0,1,4,0.0,False,0.993445
1,22,2,4,0,4,0.0,False,0.993426
1,22,3,4,1,8,0.0,True,0.993407
1,23,1,0,1,4,0.0,False,0.993388
1,23,2,4,0,4,0.0,False,0.993369
1,23,3,4,1,8,0.0,False,0.99335
1,23,4,8,2,9,0.0,False,0.993331
1,23,5,9,3,5,0.0,False,0.993312
1,23,6,5,3,1,0.0,False,0.993293
1,23,7,1,2,2,0.0,False,0.993274
1,23,8,2,2,3,0.0,True,0.993255
1,24,1,0,0,0,0.0,False,0.993236
1,24,2,0,1,4,0.0,False,0.993217
1,24,3,4,0,4,0.0,False,0.993198
1,24,4,4,0,4,0.0,False,0.993179
1,24,5,4,2,5,0.0,False,0.99316
1,24,6,5,3,1,0.0,False,0.993141
1,24,7,1,0,0,0.0,False,0.993122
1,24,8,0,1,4,0.0,False,0.993103
1,24,9,4,3,0,0.0,False,0.993084
1,24,10,0,1,4,0.0,False,0.993065
1,24,11,4,1,8,0.0,True,0.993046
1,25,1,0,1,4,0.0,False,0.993027
1,25,2,4,1,8,0.0,False,0.993008
1,25,3,8,1,12,0.0,True,0.992989
1,26,1,0,0,0,0.0,False,0.99297
1,26,2,0,2,1,0.0,False,0.992951
1,26,3,1,2,2,0.0,False,0.992932
1,26,4,2,1,6,0.0,False,0.992913
1,26,5,6,2,7,0.0,False,0.992894
1,26,6,7,3,3,0.0,False,0.992875
1,26,7,3,1,7,0.0,False,0.992856
1,26,8,7,1,11,0.0,False,0.992837
1,26,9,11,2,11,0.0,False,0.992818
1,26,10,11,1,15,0.0,True,0.992799
1,27,1,0,1,4,0.0,False,0.99278
1,27,2,4,2,5,0.0,False,0.992761
1,27,3,5,2,6,0.0,False,0.992742
1,27,4,6,0,5,0.0,False,0.992723
1,27,5,5,3,1,0.0,True,0.992704
1,28,1,0,0,0,0.0,False,0.992685
1,28,2,0,3,0,0.0,False,0.992666
1,28,3,0,0,0,0.0,False,0.992647
1,28,4,0,0,0,0.0,False,0.992628
1,28,5,0,1,4,0.0,False,0.992609
1,28,6,4,3,0,0.0,False,0.99259
1,28,7,0,2,1,0.0,True,0.992571
1,29,1,0,2,1,0.0,False,0.992552
1,29,2,1,2,2,0.0,False,0.992533
1,29,3,2,3,2,0.0,False,0.992514
1,29,4,2,3,2,0.0,False,0.992495
1,29,5,2,2,3,0.0,False,0.992476
1,29,6,3,2,3,0.0,False,0.992457
1,29,7,3,1,7,0.0,False,0.992438
1,29,8,7,2,7,0.0,False,0.992419
1,29,9,7,0,6,0.0,False,0.9924
1,29,10,6,1,10,0.0,True,0.992381
1,30,1,0,0,0,0.0,False,0.992362
1,30,2,0,0,0,0.0,False,0.992343
1,30,3,0,1,4,0.0,True,0.992324
1,31,1,0,0,0,0.0,False,0.992305
1,31,2,0,0,0,0.0,False,0.992286
1,31,3,0,1,4,0.0,False,0.992267
1,31,4,4,0,4,0.0,False,0.992248
1,31,5,4,3,0,0.0,False,0.992229
1,31,6,0,2,1,0.0,False,0.99221
1,31,7,1,0,0,0.0,False,0.992191
1,31,8,0,0,0,0.0,False,0.992172
1,31,9,0,2,1,0.0,False,0.992153
1,31,10,1,2,2,0.0,False,0.992134
1,31,11,2,3,2,0.0,False,0.992115
1,31,12,2,1,6,0.0,False,0.992096
1,31,13,6,1,10,0.0,False,0.992077
1,31,14,10,0,9,0.0,False,0.992058
1,31,15,9,2,10,0.0,False,0.992039
1,31,16,10,2,11,0.0,False,0.99202
1,31,17,11,2,11,0.0,False,0.992001
1,31,18,11,2,11,0.0,False,0.991982
1,31,19,11,1,15,0.0,True,0.991963
1,32,1,0,2,1,0.0,False,0.991944
1,32,2,1,3,1,0.0,False,0.991925
1,32,3,1,0,0,0.0,False,0.991906
1,32,4,0,2,1,0.0,False,0.991887
1,32,5,1,2,2,0.0,False,0.991868
1,32,6,2,1,6,0.0,False,0.991849
1,32,7,6,0,5,0.0,False,0.99183
1,32,8,5,0,4,0.0,False,0.991811
1,32,9,4,2,5,0.0,False,0.991792
1,32,10,5,1,9,0.0,False,0.991773
1,32,11,9,2,10,0.0,False,0.991754
1,32,12,10,2,11,0.0,False,0.991735
1,32,13,11,0,10,0.0,False,0.991716
1,32,14,10,1,14,0.0,True,0.991697
1,33,1,0,1,4,0.0,False,0.991678
1,33,2,4,3,0,0.0,False,0.991659
1,33,3,0,3,0,0.0,False,0.99164
1,33,4,0,1,4,0.0,False,0.991621
1,33,5,4,0,4,0.0,False,0.991602
1,33,6,4,0,4,0.0,False,0.991583
1,33,7,4,2,5,0.0,False,0.991564
1,33,8,5,1,9,0.0,False,0.991545
1,33,9,9,1,13,0.0,False,0.991526
1,33,10,13,3,9,0.0,False,0.991507
1,33,11,9,2,10,0.0,False,0.991488
1,33,12,10,2,11,0.0,False,0.991469
1,33,13,11,3,7,0.0,False,0.99145
1,33,14,7,0,6,0.0,False,0.991431
1,33,15,6,3,2,0.0,False,0.991412
1,33,16,2,3,2,0.0,False,0.991393
1,33,17,2,1,6,0.0,False,0.991374
1,33,18,6,3,2,0.0,False,0.991355
1,33,19,2,1,6,0.0,False,0.991336
1,33,20,6,2,7,0.0,False,0.991317
1,33,21,7,1,11,0.0,False,0.991298
1,33,22,11,3,7,0.0,False,0.991279
1,33,23,7,1,11,0.0,False,0.99126
1,33,24,11,2,11,0.0,False,0.991241
1,33,25,11,3,7,0.0,False,0.991222
1,33,26,7,2,7,0.0,False,0.9912030000000001
1,33,27,7,1,11,0.0,False,0.991184
1,33,28,11,0,10,0.0,False,0.991165
1,33,29,10,2,11,0.0,False,0.991146
1,33,30,11,2,11,0.0,False,0.991127
1,33,31,11,1,15,0.0,True,0.991108
1,34,1,0,1,4,0.0,False,0.991089
1,34,2,4,1,8,0.0,False,0.99107
1,34,3,8,0,8,0.0,False,0.991051
1,34,4,8,3,4,0.0,False,0.991032
1,34,5,4,0,4,0.0,False,0.991013
1,34,6,4,0,4,0.0,False,0.990994
1,34,7,4,3,0,0.0,False,0.990975
1,34,8,0,2,1,0.0,False,0.990956
1,34,9,1,0,0,0.0,False,0.990937
1,34,10,0,3,0,0.0,False,0.990918
1,34,11,0,1,4,0.0,False,0.990899
1,34,12,4,2,5,0.0,False,0.99088
1,34,13,5,3,1,0.0,False,0.990861
1,34,14,1,0,0,0.0,False,0.990842
1,34,15,0,1,4,0.0,False,0.990823
1,34,16,4,0,4,0.0,False,0.990804
1,34,17,4,0,4,0.0,False,0.990785
1,34,18,4,3,0,0.0,False,0.990766
1,34,19,0,0,0,0.0,False,0.990747
1,34,20,0,2,1,0.0,False,0.990728
1,34,21,1,1,5,0.0,False,0.990709
1,34,22,5,0,4,0.0,False,0.99069
1,34,23,4,0,4,0.0,False,0.990671
1,34,24,4,3,0,0.0,False,0.990652
1,34,25,0,1,4,0.0,False,0.990633
1,34,26,4,0,4,0.0,False,0.990614
1,34,27,4,2,5,0.0,False,0.990595
1,34,28,5,0,4,0.0,False,0.990576
1,34,29,4,0,4,0.0,False,0.990557
1,34,30,4,1,8,0.0,False,0.990538
1,34,31,8,3,4,0.0,False,0.990519
1,34,32,4,2,5,0.0,False,0.9905
1,34,33,5,1,9,0.0,False,0.990481
1,34,34,9,2,10,0.0,False,0.990462
1,34,35,10,3,6,0.0,False,0.990443
1,34,36,6,2,7,0.0,False,0.990424
1,34,37,7,3,3,0.0,True,0.990405
1,35,1,0,2,1,0.0,False,0.990386
1,35,2,1,1,5,0.0,False,0.990367
1,35,3,5,0,4,0.0,True,0.990348
1,36,1,0,2,1,0.0,False,0.990329
1,36,2,1,3,1,0.0,False,0.99031
1,36,3,1,1,5,0.0,False,0.990291
1,36,4,5,1,9,0.0,False,0.990272
1,36,5,9,1,13,0.0,False,0.990253
1,36,6,13,2,14,0.0,False,0.990234
1,36,7,14,3,10,0.0,True,0.990215
1,37,1,0,2,1,0.0,False,0.990196
1,37,2,1,0,0,0.0,False,0.990177
1,37,3,0,3,0,0.0,False,0.990158
1,37,4,0,1,4,0.0,False,0.990139
1,37,5,4,2,5,0.0,False,0.99012
1,37,6,5,3,1,0.0,False,0.990101
1,37,7,1,2,2,0.0,False,0.990082
1,37,8,2,2,3,0.0,True,0.990063
1,38,1,0,3,0,0.0,False,0.990044
1,38,2,0,3,0,0.0,False,0.990025
1,38,3,0,1,4,0.0,True,0.990006
1,39,1,0,3,0,0.0,False,0.989987
1,39,2,0,3,0,0.0,False,0.989968
1,39,3,0,0,0,0.0,False,0.989949
1,39,4,0,3,0,0.0,False,0.98993
1,39,5,0,3,0,0.0,False,0.989911
1,39,6,0,3,0,0.0,False,0.989892
1,39,7,0,3,0,0.0,False,0.989873
1,39,8,0,2,1,0.0,False,0.989854
1,39,9,1,3,1,0.0,False,0.989835
1,39,10,1,0,0,0.0,False,0.989816
1,39,11,0,0,0,0.0,False,0.989797
1,39,12,0,0,0,0.0,False,0.989778
1,39,13,0,2,1,0.0,False,0.989759
1,39,14,1,0,0,0.0,False,0.98974
1,39,15,0,1,4,0.0,False,0.989721
1,39,16,4,2,5,0.0,False,0.989702
1,39,17,5,2,6,0.0,False,0.989683
1,39,18,6,2,7,0.0,True,0.989664
1,40,1,0,0,0,0.0,False,0.989645
1,40,2,0,0,0,0.0,False,0.989626
1,40,3,0,3,0,0.0,False,0.989607
1,40,4,0,1,4,0.0,False,0.989588
1,40,5,4,2,5,0.0,False,0.989569
1,40,6,5,1,9,0.0,False,0.98955
1,40,7,9,1,13,0.0,False,0.989531
1,40,8,13,2,14,0.0,True,0.989512
1,41,1,0,0,0,0.0,False,0.989493
1,41,2,0,2,1,0.0,True,0.989474
1,42,1,0,2,1,0.0,False,0.989455
1,42,2,1,0,0,0.0,False,0.989436
1,42,3,0,1,4,0.0,False,0.989417
1,42,4,4,0,4,0.0,False,0.989398
1,42,5,4,2,5,0.0,False,0.989379
1,42,6,5,1,9,0.0,False,0.98936
1,42,7,9,0,8,0.0,False,0.989341
1,42,8,8,0,8,0.0,False,0.989322
1,42,9,8,0,8,0.0,False,0.989303
1,42,10,8,1,12,0.0,False,0.989284
1,42,11,12,0,12,0.0,False,0.989265
1,42,12,12,2,13,0.0,False,0.989246
1,42,13,13,0,12,0.0,False,0.989227
1,42,14,12,2,13,0.0,False,0.989208
1,42,15,13,2,14,0.0,False,0.989189
1,42,16,14,1,14,0.0,False,0.98917
1,42,17,14,0,13,0.0,False,0.989151
1,42,18,13,3,9,0.0,False,0.989132
1,42,19,9,1,13,0.0,False,0.989113
1,42,20,13,2,14,0.0,False,0.989094
1,42,21,14,1,14,0.0,False,0.989075
1,42,22,14,0,13,0.0,False,0.989056
1,42,23,13,1,13,0.0,False,0.989037
1,42,24,13,3,9,0.0,False,0.989018
1,42,25,9,0,8,0.0,False,0.988999
1,42,26,8,2,9,0.0,False,0.98898
1,42,27,9,1,13,0.0,False,0.988961
1,42,28,13,1,13,0.0,False,0.988942
1,42,29,13,2,14,0.0,False,0.988923
1,42,30,14,3,10,0.0,False,0.988904
1,42,31,10,0,9,0.0,False,0.988885
1,42,32,9,0,8,0.0,False,0.988866
1,42,33,8,3,4,0.0,False,0.988847
1,42,34,4,2,5,0.0,False,0.988828
1,42,35,5,1,9,0.0,False,0.988809
1,42,36,9,0,8,0.0,False,0.98879
1,42,37,8,0,8,0.0,False,0.988771
1,42,38,8,3,4,0.0,False,0.988752
1,42,39,4,3,0,0.0,False,0.988733
1,42,40,0,0,0,0.0,False,0.988714
1,42,41,0,1,4,0.0,False,0.988695
1,42,42,4,3,0,0.0,False,0.988676
1,42,43,0,1,4,0.0,False,0.988657
1,42,44,4,2,5,0.0,False,0.988638
1,42,45,5,1,9,0.0,False,0.988619
1,42,46,9,2,10,0.0,False,0.9886
1,42,47,10,0,9,0.0,False,0.988581
1,42,48,9,0,8,0.0,False,0.988562
1,42,49,8,0,8,0.0,False,0.988543
